
Walk-Forward Test: Z3 portfolio 2008..2013
Read Z3.fac
Read Z3_1.par
[XAG/USD::L9203] Trail 3@38.39 Stop 38.82 at 12:00

[4911: Thu 07.04. 16:00]  -56p 4/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.84 at 16:00

[4912: Thu 07.04. 20:00]  -56p 4/2

Thursday 07.04.11  Profit +27.87 ----
[XAG/USD::L9203] +146$ s38.84 c39.71 e38.39
[EUR/USD::L0004] +100$ s1.4063 c1.4304 e1.4237
[XAU/USD::L0005] +42$ s1346 c1461 e1449
[USD/CHF::S0506] -0$ s0.9342 c0.9160 e0.9162

[XAG/USD::L9203] Trail 3@38.39 Stop 38.86 at 20:00

[4913: Fri 08.04. 00:00]  -56p 4/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.88 at 00:00
[EUR/USD::L0004] Trail 20@1.4237 Stop 1.4272 at 01:45

[4914: Fri 08.04. 04:00]  -56p 5/1
[XAG/USD::L9203] Trail 3@38.39 Stop 38.91 at 04:00
[EUR/USD::L0004] Trail 20@1.4237 Stop 1.4283 at 06:49
[XAU/USD::L0005] Trail 5@1449 Stop 1457 at 07:46

[4915: Fri 08.04. 08:00]  -56p 5/1
[USD/CHF::S0506] Cover 24@0.9131: +55.72 at 08:00
(USD/CHF::L) Long 24@0.9129 Entry limit
[XAG/USD::L9203] Trail 3@38.39 Stop 38.94 at 08:00
[XAU/USD::L0005] Trail 5@1449 Stop 1458 at 08:26
[USD/CHF::L1607] Long 24@0.9132 Risk 57 tls at 08:01

[4916: Fri 08.04. 12:00]  633p 6/1
[XAG/USD::L9203] Trail 3@38.39 Stop 38.97 at 12:00
[EUR/USD::L0004] Trail 20@1.4237 Stop 1.4287 at 12:45
[XAU/USD::L0005] Trail 5@1449 Stop 1460 at 15:18
[USD/CHF::L1607] Stop 24@0.9105: -55.15 at 15:23

[4917: Fri 08.04. 16:00]  -49p 5/2

Friday 08.04.11  Profit +322$ ----
[XAG/USD::L9203] +226$ s38.97 c40.40 e38.39
[EUR/USD::L0004] +302$ s1.4293 c1.4438 e1.4237
[XAU/USD::L0005] +81$ s1460 c1471 e1449

[XAG/USD::L9203] Trail 3@38.39 Stop 39.01 at 16:00
[EUR/USD::L0004] Trail 20@1.4237 Stop 1.4293 at 19:47
[XAU/USD::L0005] Trail 5@1449 Stop 1461 at 16:42

[4918: Mon 11.04. 00:00]  -49p 5/2
[XAG/USD::L9203] Trail 3@38.39 Stop 39.13 at 00:01
[XAU/USD::L0005] Trail 5@1449 Stop 1461 at 00:02

[4919: Mon 11.04. 04:00]  -49p 5/2
[XAG/USD::L9203] Trail 3@38.39 Stop 39.23 at 04:00

[4920: Mon 11.04. 08:00]  -49p 5/2
[XAG/USD::L9203] Trail 3@38.39 Stop 39.31 at 08:00

[4921: Mon 11.04. 12:00]  -49p 5/2
[XAG/USD::L9203] Trail 3@38.39 Stop 39.36 at 12:00

[4922: Mon 11.04. 16:00]  -49p 5/2
[XAG/USD::L9203] Trail 3@38.39 Stop 39.41 at 16:00
[XAU/USD::L0005] Stop 5@1461: +42.48 at 18:44

[4923: Mon 11.04. 20:00]  5540p 5/2

